Date,Close,High,Low,Open,Volume,50_DMA,200_DMA,EMA_50,RSI,VWMA_50,Buy_Signal,Sell_Signal,Signal
2015-03-25,87.752197265625,88.27109809569423,85.48199537206715,85.8063119781954,8756630,94.63961898803711,60.92322622299194,97.53286159950873,21.269575065191802,95.98472627870416,False,False,HOLD
2015-03-26,86.69998168945312,88.56658702822163,85.91441983607066,87.17564082302299,14607308,94.63961898803711,60.92322622299194,97.10804277950656,20.960602890734506,95.98472627870416,False,False,HOLD
2015-03-27,85.79911041259766,86.48377488902592,84.09105808089365,86.48377488902592,7045197,94.63961898803711,60.92322622299194,96.66455523570622,25.035443233472478,95.98472627870416,False,False,HOLD
2015-03-30,89.18638610839844,89.36655642244709,86.69997550729859,86.91618418895901,5615297,94.63961898803711,60.92322622299194,96.371293701302,39.92538010183925,95.98472627870416,False,False,HOLD
2015-03-31,88.69631958007812,91.24037884091406,88.1629976183281,89.66926230600431,8187770,94.63961898803711,60.92322622299194,96.0703143239991,38.92401380589131,95.98472627870416,False,False,HOLD
2015-04-01,88.2710952758789,88.76116826640005,86.91618042153306,87.75219446238593,5663060,94.63961898803711,60.92322622299194,95.76446259662184,35.221840487871674,95.98472627870416,False,False,HOLD
2015-04-06,90.663818359375,91.52865311150748,88.30713289780864,88.64586342972898,5353082,94.63961898803711,60.92322622299194,95.56443733241608,48.19789220420796,95.98472627870416,False,False,HOLD
2015-04-07,92.3862762451172,92.95562932676606,90.1665267381851,91.52864493849916,8201797,94.63961898803711,60.92322622299194,95.43980356428672,50.32190623303884,95.98472627870416,False,False,HOLD
2015-04-08,92.94843292236328,93.53219278432748,91.38451267272912,92.81149716790864,9957941,94.63961898803711,60.92322622299194,95.34210275479954,50.0,95.98472627870416,False,False,HOLD
2015-04-09,92.24935150146484,93.24391141885596,91.1755114815844,93.24391141885596,4112808,94.63961898803711,60.92322622299194,95.22081839192367,48.63969794090531,95.98472627870416,False,False,HOLD
2015-04-10,91.96827697753906,92.62411355633436,90.1304996229252,90.81516402552091,6573554,94.63961898803711,60.92322622299194,95.09326774822232,57.58050392550971,95.98472627870416,False,False,HOLD
2015-04-13,95.39159393310548,95.70870000194876,91.52865110876516,91.88900608893898,10420149,94.63961898803711,60.92322622299194,95.10496681429618,68.27291531299397,95.98472627870416,False,False,HOLD
2015-04-15,93.02770233154295,96.4438137734018,92.27817891883836,95.67986927424457,7813182,94.63961898803711,60.92322622299194,95.02350546203135,66.9541484875617,95.98472627870416,False,False,HOLD
2015-04-16,92.3574676513672,94.41866456370568,91.2403857097014,92.99889042280203,7010657,94.63961898803711,60.92322622299194,94.91895495965237,67.0235095176371,95.98472627870416,False,False,HOLD
2015-04-17,92.60969543457033,93.63308313296513,91.69440848317818,92.24934765344538,6112233,94.63961898803711,60.92322622299194,94.82839576259033,63.041791448341435,95.98472627870416,False,False,HOLD
2015-04-20,92.50157928466795,93.37362442475468,91.09621947595596,92.6096871967238,8286932,94.63961898803711,60.92322622299194,94.73714805757378,66.40842228825053,95.98472627870416,False,False,HOLD
2015-04-21,93.8637237548828,95.25466993840044,91.52865551350516,92.24935833386596,11180742,94.63961898803711,60.92322622299194,94.70289612413492,72.22882305810992,95.98472627870416,False,False,HOLD
2015-04-22,95.16097259521484,95.80959865369373,93.04933083972077,94.53396381801684,9174702,94.63961898803711,60.92322622299194,94.72085990731453,68.61245966037943,95.98472627870416,False,False,HOLD
2015-04-23,96.96273040771484,97.79873742743018,95.14657005228288,95.87447630333608,9486964,94.63961898803711,60.92322622299194,94.80877639752632,73.80651574269413,95.98472627870416,False,False,HOLD
2015-04-24,95.1681671142578,96.8545945823408,94.12315505311122,96.8545945823408,7851453,94.63961898803711,60.92322622299194,94.82287015112364,68.4108526342414,95.98472627870416,False,False,HOLD
2015-04-27,94.2673110961914,96.2131964683944,92.27818398626547,95.4132207331847,6648955,94.63961898803711,60.92322622299194,94.80108352151845,60.45149358262,95.98472627870416,False,False,HOLD
2015-04-28,94.26009368896484,94.65647984323058,92.2565528123536,93.00608338631082,5830498,94.63961898803711,60.92322622299194,94.77986823396733,56.03527121553681,95.98472627870416,False,False,HOLD
2015-04-29,97.6545867919922,98.44735915066887,94.25289628231234,94.5483778999251,7722104,94.63961898803711,60.92322622299194,94.89260229506635,62.81895953718785,95.98472627870416,False,False,HOLD
2015-04-30,97.1789321899414,99.312198504178,96.67444523126024,97.7266608879381,13112048,94.63961898803711,60.92322622299194,94.98226229094381,63.59299567215404,95.98472627870416,False,False,HOLD
2015-05-04,101.9931869506836,102.74271755857286,96.71768074445448,97.72665459686496,11619476,94.63961898803711,60.92322622299194,95.25720051289439,72.1144443976942,95.98472627870416,False,False,HOLD
2015-05-05,103.12468719482422,104.50122663050736,101.22204352878798,102.33913253383032,9925470,94.63961898803711,60.92322622299194,95.56572940238183,68.97769765907418,95.98472627870416,False,False,HOLD
2015-05-06,97.8203353881836,102.3391141815075,97.00594587293584,102.21659235723024,9298055,94.63961898803711,60.92322622299194,95.65414532339366,60.27817064335347,95.98472627870416,False,False,HOLD
2015-05-07,93.64031219482422,97.29425018006138,91.3124543063808,97.013182442533,6735975,94.63961898803711,60.92322622299194,95.57517147521447,52.39118878680425,95.98472627870416,False,False,HOLD
2015-05-08,98.61311340332033,99.3121917285617,94.69972550025176,95.16818123154466,6537756,94.63961898803711,60.92322622299194,95.69430645278725,59.51564625323845,95.98472627870416,False,False,HOLD
2015-05-11,101.9283447265625,102.3391448786323,99.25455281514547,99.74462590991608,6250194,94.63961898803711,60.92322622299194,95.9387785419549,63.562872404488495,95.98472627870416,False,False,HOLD
2015-05-12,97.09966278076172,101.94275210928826,96.5735513459851,101.90671373788156,6854481,94.63961898803711,60.92322622299194,95.98430341406497,54.233457027627914,95.98472627870416,False,False,HOLD
2015-05-13,104.09762573242188,105.21470751810268,98.15907954155333,98.15907954155333,38481851,94.63961898803711,60.92322622299194,96.30247291674564,60.173936094536394,95.98472627870416,False,False,HOLD
2015-05-14,106.2957534790039,106.78582647369888,101.67607687174883,102.771541328678,26280844,94.63961898803711,60.92322622299194,96.69436627212832,60.53014952096478,95.98472627870416,False,False,HOLD
2015-05-15,106.47593688964844,107.283123213736,104.93364815772692,106.375046670642,15502215,94.63961898803711,60.92322622299194,97.07795727673695,63.24053279018038,95.98472627870416,False,False,HOLD
2015-05-18,111.61449432373048,112.28474475950472,105.95701642979824,105.95701642979824,17281278,94.82541473388672,60.92322622299194,97.64801755308964,68.47841669437946,96.4232127377844,False,False,HOLD
2015-05-19,110.99472045898438,112.78926349833648,110.0506055128847,110.84337795064008,13493245,94.96450973510743,60.92322622299194,98.1714176670463,67.59628237149232,96.6541493822589,False,False,HOLD
2015-05-20,112.49376678466795,113.22167297158802,111.27578756040366,111.70820494629564,14434024,95.18403442382812,60.92322622299194,98.73307841675695,66.25101955251479,97.02012579717763,False,False,HOLD
2015-05-21,112.49376678466795,113.14960340727268,111.131648431773,112.81087286765543,9851602,95.41754089355469,60.92322622299194,99.27271325471425,66.94850198365455,97.23228786721991,False,False,HOLD
2015-05-22,114.5549545288086,115.23961892352848,112.42889178597687,113.27931975297751,13381322,95.78942108154297,60.92322622299194,99.87201683409049,64.80382834314682,97.71705783208837,False,False,HOLD
2015-05-25,113.33698272705078,115.09548724700562,112.64510774439968,113.87029749570264,11963825,96.18681411743164,60.92322622299194,100.40005471224579,62.01053696605867,98.17470732733017,False,False,HOLD
2015-05-26,114.37478637695312,115.88105103810514,113.14960377956136,113.84147159926496,17826044,96.60424285888672,60.92322622299194,100.94808340497941,71.64130307508819,98.85044195021459,False,False,HOLD
2015-05-27,113.94235229492188,114.44683917287216,112.58743750518596,112.60185141598456,11121457,96.99284301757812,60.92322622299194,101.45766257713402,79.42344823132834,99.23544875285982,False,False,HOLD
2015-05-28,105.87053680419922,114.0144253544714,103.11747258235368,113.72614712963625,38326555,97.28227523803712,60.92322622299194,101.63071646839148,59.65114271144913,99.8382092377988,False,False,HOLD
2015-05-29,101.80580139160156,105.79846922969436,97.82034409659948,105.79846922969436,52597892,97.47340423583984,60.92322622299194,101.63758254381149,49.84022317426477,100.14774452571703,False,False,HOLD
2015-06-01,91.2475814819336,104.0255538560897,90.41877795943267,102.19497986809672,71545880,97.43938720703125,60.92322622299194,101.23013152177707,43.36164841844937,99.23927676573135,False,False,HOLD
2015-06-02,91.81692504882812,94.1880168999424,89.58276175935133,91.96106415300926,112566102,97.41891937255859,60.92322622299194,100.86098616989672,33.6906221908439,98.17309332217518,False,False,HOLD
2015-06-03,56.238555908203125,293.7727953348228,54.4963129054937,293.7727953348228,89673759,96.75996276855469,60.92322622299194,99.11108694394795,14.763064245849975,93.77375371887044,False,False,HOLD
2015-06-04,59.72303771972656,61.1578209096723,56.00796167535061,57.391506964561785,27138057,96.1963525390625,60.92322622299194,97.56645756260593,18.552033691221837,92.77399481829113,False,False,HOLD
2015-06-05,59.056884765625,62.02894850824119,57.5708564816516,59.95362875474793,18109318,95.65862564086915,60.92322622299194,96.05627823723414,12.384336779017701,92.14253511817738,False,False,HOLD
2015-06-08,51.11431503295898,60.158603606101686,50.49940635215063,59.77428523217959,27980663,94.97588447570801,60.92322622299194,94.29384830765473,11.20938062823683,90.9078777616585,False,False,HOLD
2015-06-09,51.37052917480469,53.24087966362509,50.11509099109554,51.5754987473967,24868857,94.2482511138916,60.92322622299194,92.61058089068023,9.756260386759706,89.84088364426268,False,False,HOLD
2015-06-10,51.54986953735352,52.98465989731265,51.242417022601295,51.49862804945058,9294001,93.5452488708496,60.92322622299194,91.00035691603996,9.968874797546405,89.49269074244339,False,False,HOLD
2015-06-11,50.16633224487305,52.36975603641816,49.44894053793696,52.113544968750645,10489218,92.83259330749512,60.92322622299194,89.39902261520989,7.326305042234324,89.06026247978147,False,False,HOLD
2015-06-12,48.14225769042969,49.73077278081672,47.70669779545296,49.70515203256341,9493008,92.01171073913574,60.92322622299194,87.7811102652185,7.248851599855584,88.62673621697536,False,False,HOLD
2015-06-15,51.4730110168457,53.5739480456956,47.143026055482174,48.14225307830954,23764327,91.26724456787109,60.92322622299194,86.35726323587055,9.95662072457452,87.65925550860977,False,False,HOLD
2015-06-16,49.6026611328125,51.62673952925464,48.06539126013286,51.4730114657862,11264023,90.49387588500977,60.92322622299194,84.91590629065259,9.777616100072379,87.1889301176368,False,False,HOLD
2015-06-17,50.85810089111328,51.93419012034896,49.29520674371435,50.166326425127295,13221475,89.69776153564453,60.92322622299194,83.58030607890595,12.404495157667668,86.6504978087148,False,False,HOLD
2015-06-18,51.06307601928711,51.90857504803815,50.26881848625791,51.31928708523147,7826482,88.87129753112794,60.92322622299194,82.30512058637188,13.391105838471304,86.29902394793716,False,False,HOLD
2015-06-19,49.653907775878906,51.67798264872772,49.32083089243061,51.06307396282435,6430158,88.00540702819825,60.92322622299194,81.02468086831334,15.427784216484639,85.97191138452291,False,False,HOLD
2015-06-22,50.14070892333984,50.90934567422688,49.44893799994252,49.93573936225896,5395954,87.16323417663574,60.92322622299194,79.81354471360851,15.311577516638437,85.73473627542923,False,False,HOLD
2015-06-23,51.42176818847656,51.95981101093391,49.93573627209869,50.21756805589373,8146500,86.35230400085449,60.92322622299194,78.70014171262295,40.65605602701896,85.38847492458103,False,False,HOLD
2015-06-24,49.782012939453125,51.677984132596926,49.5001811289056,51.26804499689045,5616487,85.44011238098145,60.92322622299194,77.56609744700845,29.229115296989292,85.05809788777688,False,False,HOLD
2015-06-25,48.42408752441406,48.93650960519358,47.16864589310113,48.42408752441406,14788371,84.54804008483887,60.92322622299194,76.42327352847533,28.40790146409485,84.40706367205993,False,False,HOLD
2015-06-26,48.34722137451172,49.807628958401565,48.03976884558824,48.52657017777325,8700138,83.66783515930176,60.92322622299194,75.32225187537873,41.74310475024437,84.00957047263395,False,False,HOLD
2015-06-29,46.80995178222656,47.604209295390405,46.22066383415871,47.604209295390405,5251014,82.75184028625489,60.92322622299194,74.20412245996098,37.357937422039804,83.74261389330819,False,False,HOLD
2015-06-30,46.55373764038086,48.11663181600967,45.99007047685336,46.50249614933332,10729342,81.83288345336913,60.92322622299194,73.11979364350687,36.20934159358082,83.23609979658325,False,False,HOLD
2015-07-01,46.96367645263672,47.65545092683453,46.65622033358551,46.78432764774598,8195635,80.89488250732421,60.92322622299194,72.09406355759039,40.65768544876675,82.78775408503006,False,False,HOLD
2015-07-02,46.784324645996094,47.65544786919211,46.32314408434412,47.39923325731026,9383950,79.92734954833985,60.92322622299194,71.10152477674356,45.56111149905729,82.3015097002589,False,False,HOLD
2015-07-03,46.6306037902832,47.83480045496805,46.37439272620892,46.93805993704047,8627185,78.92070701599121,60.92322622299194,70.14188081649021,30.021152829190896,81.81971518308656,False,False,HOLD
2015-07-06,46.50249481201172,46.93805464805966,45.9388276646942,46.11817646553772,8015491,77.94739356994629,60.92322622299194,69.21484607121656,35.061735293706775,81.40154709798298,False,False,HOLD
2015-07-07,47.16865158081055,47.911667633603805,46.14380370833808,46.83557467700627,8715245,77.00542037963868,60.92322622299194,68.35028942453397,31.151875619961146,80.98860857010973,False,False,HOLD
2015-07-08,45.83634567260742,46.86119709037318,45.70824193588803,46.78433126100644,8641503,76.03694541931152,60.92322622299194,67.46738966955645,26.05633704365428,80.5798578203932,False,False,HOLD
2015-07-09,45.58012390136719,46.52810926700759,45.29829215947455,46.11817023116325,6958615,74.99545616149902,60.92322622299194,66.60906552178433,29.133831189892803,80.17693848911911,False,False,HOLD
2015-07-10,45.9132080078125,46.32314710878691,45.24705427822797,45.81072143890148,9393005,73.97014167785645,60.92322622299194,65.79746326633446,28.00005082039206,79.58989345613067,False,False,HOLD
2015-07-13,46.45125198364258,46.73308736461136,45.60575301540607,46.11817869795436,7490181,72.85930297851563,60.92322622299194,65.03878831407204,21.965388311099844,79.0394528712776,False,False,HOLD
2015-07-14,45.81072235107422,47.2198884871496,45.4776490669847,46.681842061156665,7973389,71.71302368164062,60.92322622299194,64.28474651160154,24.755765884432066,78.49275625192237,False,False,HOLD
2015-07-15,45.65699768066406,46.2206648944421,45.40078661525047,45.861967250461966,6202960,70.66975692749024,60.92322622299194,63.55424655744713,29.230845877126384,78.07549105576018,False,False,HOLD
2015-07-16,45.60575485229492,46.47687818898026,45.01646690793002,45.99007323285182,6807914,69.70906578063965,60.92322622299194,62.85038413763724,29.34371523915462,77.72082621647338,False,False,HOLD
2015-07-17,45.40078353881836,45.99007146047312,45.19581398290953,45.8619641427795,3031881,68.64481918334961,60.92322622299194,62.16608607493847,36.71502275390183,77.46456107053558,False,False,HOLD
2015-07-20,45.06771469116211,45.656999083519146,44.78587928194584,45.58013683773396,3264000,67.5076065826416,60.92322622299194,61.49556170694724,36.19058490220907,77.18107868312592,False,False,HOLD
2015-07-21,43.40233612060547,45.17020015638591,43.12050428330807,45.0933379063963,5711592,66.43366004943847,60.92322622299194,60.78602344865933,23.16614967888505,76.81952835648414,False,False,HOLD
2015-07-22,43.479190826416016,43.735405456595934,42.94114799517487,43.22297978357095,3952747,65.22129135131836,60.92322622299194,60.107324130139986,24.705916698536527,75.47189249847608,False,False,HOLD
2015-07-23,43.325462341308594,43.78664289319281,42.68492941250497,43.78664289319281,3068660,63.96188552856445,60.92322622299194,59.449211903126994,24.70588784823002,74.40719820816066,False,False,HOLD
2015-07-24,43.73540496826172,44.70901122500385,43.2229793009583,43.29984153675314,5275442,62.70707489013672,60.92322622299194,58.8329841801911,29.699291046906424,73.62579235782454,False,False,HOLD
2015-07-27,41.53197860717773,43.58167396315974,41.352629815112486,43.55605321962678,6322345,61.30542457580567,60.92322622299194,58.15451337340626,16.257665909742755,72.59325605556243,False,False,HOLD
2015-07-28,41.17328643798828,41.89067811326309,40.89145104739082,41.81381587255563,4621143,59.90899589538574,60.92322622299194,57.488582905350654,18.402791240616295,71.78767276955998,False,False,HOLD
2015-07-29,41.89067840576172,42.172513798327074,41.04517940273578,41.403877036545296,3638918,58.49693412780762,60.92322622299194,56.87690037595501,26.470613994540756,70.93079424040987,False,False,HOLD
2015-07-30,45.42640686035156,46.323150960378165,41.71133389729385,42.04440720244504,12972903,57.15558692932129,60.92322622299194,56.4278614145588,47.79582863522805,70.02327946268026,False,False,HOLD
2015-07-31,45.99068069458008,46.83503375209779,45.59489516322824,46.43924452633882,6479144,55.78430145263672,60.92322622299194,56.01856020985375,47.919535714039554,69.09408096177145,False,False,HOLD
2015-08-03,44.75054550170898,46.33370252488641,44.38114539812069,46.33370252488641,4156120,54.412572708129886,60.92322622299194,55.57667728012259,45.45712218639528,68.30701755311536,False,False,HOLD
2015-08-04,49.8430290222168,50.55545112903844,44.5922270969122,45.06717639959571,19284731,53.12193756103515,60.92322622299194,55.35182832883217,62.60297153399705,66.84004645710523,False,False,HOLD
2015-08-05,52.19137954711914,54.38141310958558,50.133276963637485,50.71376809900028,33057721,51.8869181060791,60.92322622299194,55.227889160921855,67.41820802868303,65.61730937891389,False,False,HOLD
2015-08-06,50.21243667602539,51.66366276380795,49.39447267958026,51.45257540002881,10882998,50.77375610351562,60.92322622299194,55.03120474974944,61.634491962134895,63.47128247252487,False,False,HOLD
2015-08-07,47.65299606323242,49.79025871531896,47.33636688532791,49.79025871531896,10726140,49.69069999694824,60.92322622299194,54.74186323263113,55.64354364537164,60.5764941442455,False,False,HOLD
2015-08-10,48.154327392578125,50.476288077686505,47.65299266292533,48.28625836236192,11261468,48.82883491516113,60.92322622299194,54.48352849380552,60.92877947782144,57.217139991067654,False,False,HOLD
2015-08-11,48.78759002685547,50.60821970020003,47.70576788277784,48.89313554292521,17005676,47.96824821472168,60.92322622299194,54.26015835784669,61.90377205773286,50.479088742506626,False,False,HOLD
2015-08-12,46.57117462158203,49.262539302851536,46.17538537188881,49.07784110110824,8282185,47.774900588989254,60.92322622299194,53.95862958387553,56.662020927748834,49.4193660860187,False,False,HOLD
2015-08-13,45.38380432128906,48.154328913398864,44.75054229625968,47.30997954669302,11534758,47.48811592102051,60.92322622299194,53.6223619265192,53.27879873339385,48.77001784382985,False,False,HOLD
2015-08-14,46.78226089477539,47.60022483266439,45.17271847577998,45.80598052178366,8585856,47.24262344360351,60.92322622299194,53.35412267037238,60.788720338132755,48.357350705559895,False,False,HOLD
2015-08-17,46.72948455810547,47.81130663267863,46.439240872773546,47.12527375272609,8447000,47.15492683410645,60.92322622299194,53.09433294047956,61.562713249753976,48.16529008881719,False,False,HOLD
2015-08-18,45.59489822387695,47.70577177335,45.38380717452226,46.99334964139823,8124520,47.03941421508789,60.92322622299194,52.80023746139711,57.57708930040914,47.94493289898624,False,False,HOLD
2015-08-19,45.27825927734375,46.17537949206133,44.98801189417731,45.59489211454225,6206812,46.9139820098877,60.92322622299194,52.50525792476756,49.65099806501451,47.83453584611252,False,False,HOLD
2015-08-20,43.90618896484375,46.86141517586569,43.378472505508746,45.70043305427777,12799958,46.78877914428711,60.92322622299194,52.16803953418231,45.269455686614,47.67053111440351,False,False,HOLD
2015-08-21,43.32569885253906,43.90618992604118,42.53412414620736,43.589560782389874,6279851,46.6924479675293,60.92322622299194,51.821281076078655,46.66665357774633,47.600338789986445,False,False,HOLD
2015-08-24,37.6527214050293,42.2966461294448,36.96668854010697,42.21748977001763,10248837,46.41604217529297,60.92322622299194,51.26565128505711,22.235579011606845,47.15846258242728,False,False,HOLD
2015-08-25,38.28599166870117,40.15939231707753,35.51546703341285,40.106621404437774,13239669,46.18970878601074,60.92322622299194,50.75664502559217,15.645400674573509,46.829644865034545,False,False,HOLD
2015-08-26,37.99574661254883,38.99841248681177,36.781993380251976,38.39153587066335,7753423,45.932461700439454,60.92322622299194,50.25621763684538,17.069729831554994,46.550073341851935,False,False,HOLD
2015-08-27,42.111942291259766,43.14099338766401,38.52345802700169,38.52345802700169,19986363,45.753439025878905,60.92322622299194,49.93683428995967,36.220456904124504,46.27302960679485,False,False,HOLD
2015-08-28,40.687103271484375,43.66871484423486,39.7635976488775,42.85075103248285,10542721,45.57410293579102,60.92322622299194,49.574099740215544,32.24591503890413,46.09455619416863,False,False,HOLD
2015-08-31,39.65805816650391,41.26760058173619,39.526130882899466,40.84542588538745,6080032,45.364449920654295,60.92322622299194,49.18523536477588,28.694582815665328,45.959811408192614,False,False,HOLD
2015-09-01,37.99574661254883,39.36781628697298,37.125011722459874,39.05118340271839,6376473,45.09592948913574,60.92322622299194,48.74643188429639,29.456384878197582,45.74840679748043,False,False,HOLD
2015-09-02,37.59994888305664,38.94563279634099,37.23054516612317,38.62899998342469,5904936,44.85228820800781,60.92322622299194,48.30931490385562,30.61760072100374,45.591480396893694,False,False,HOLD
2015-09-03,38.5234603881836,39.789984323784886,37.99574023447965,37.99574023447965,6226743,44.6542756652832,60.92322622299194,47.92555590324103,28.936741781759252,45.39731982839044,False,False,HOLD
2015-09-04,36.62367630004883,38.39153132904751,35.88486878712538,38.39153132904751,6305827,44.41980476379395,60.92322622299194,47.482344938409966,26.445273551774534,45.213262957217644,False,False,HOLD
2015-09-07,35.51546096801758,37.25693034297601,35.35714456272866,36.80837027332954,6581132,44.19391494750977,60.92322622299194,47.0130553709436,26.477823171498187,45.049660579380706,False,False,HOLD
2015-09-08,36.09596252441406,36.41259173298188,34.75027822837976,35.88487515389963,5289929,43.98475944519043,60.92322622299194,46.5849340828444,28.83215247775651,44.90398521084775,False,False,HOLD
2015-09-09,37.17778396606445,38.39153724170703,36.412590880462055,36.80838015271105,6264546,43.78904159545898,60.92322622299194,46.216026235127536,34.278697259583154,44.7535614054466,False,False,HOLD
2015-09-10,36.67644500732422,37.09861964809868,35.51546289799104,36.808372273562,5148802,43.586884002685544,60.92322622299194,45.841925010507794,34.40595884106847,44.61244651133459,False,False,HOLD
2015-09-11,36.62367630004883,37.81104023952295,36.33342890808304,37.072236421006494,5485829,43.38674545288086,60.92322622299194,45.48042506107803,46.722712393526244,44.46890484247369,False,False,HOLD
2015-09-14,40.687103271484375,41.900856262755546,36.940302486816016,37.41524802447631,16092993,43.27043762207031,60.92322622299194,45.292451657564555,56.275839954949014,44.29139557619593,False,False,HOLD
2015-09-15,38.76094055175781,40.66072681724012,38.3123803675421,39.73722099025571,7953935,43.10228340148926,60.92322622299194,45.036313967140764,51.842444966197974,44.132232176832275,False,False,HOLD
2015-09-16,39.39419555664063,40.87180683076563,38.15405706119914,39.36781010283211,10028024,42.973440399169924,60.92322622299194,44.815054421630954,42.13741428520034,43.98925561823014,False,False,HOLD
2015-09-18,41.13566970825195,41.7425462430925,39.76360021765443,39.76360021765443,16642761,42.88455131530762,60.92322622299194,44.67076482502785,51.27437883934411,43.857654613472775,False,False,HOLD
2015-09-21,42.82437133789063,43.77426254093263,40.15939222818776,40.52879600466285,10205902,42.82277458190918,60.92322622299194,44.59835723729698,58.6705208350308,43.79068986962396,False,False,HOLD
2015-09-22,41.373146057128906,44.32836892829162,40.9245859045569,43.11461575403369,7453139,42.721212463378905,60.92322622299194,44.47187836748647,59.35672162346276,43.70556455907683,False,False,HOLD
2015-09-23,42.21749114990234,42.74520761881208,40.10661788544964,40.13300333945444,7308058,42.64934783935547,60.92322622299194,44.38347102562042,62.482183570834124,43.64342161160022,False,False,HOLD
2015-09-24,42.37581253051758,42.87714360412805,41.42591760307835,42.21749609354315,6136409,42.58372413635254,60.92322622299194,44.304739319930114,60.86311479906583,43.597877960065226,False,False,HOLD
2015-09-28,42.40219497680664,43.69510444907773,42.0327912148986,42.74520958908663,5042820,42.519652938842775,60.92322622299194,44.230129737846845,68.21963770584237,43.553438013317084,False,False,HOLD
2015-09-29,41.716156005859375,43.2729234988991,40.528788526729855,41.45229410311513,7114293,42.44596038818359,60.92322622299194,44.13154253267086,70.08548106918926,43.511699705414195,False,False,HOLD
2015-09-30,42.666053771972656,42.95630117194937,41.50507156088002,42.21749363863458,4967654,42.39792716979981,60.92322622299194,44.0740723851925,70.78463941641635,43.49103495994913,False,False,HOLD
2015-10-01,42.50773239135742,43.642329014690745,41.92724135344781,43.11460888175292,5458967,42.38003509521484,60.92322622299194,44.01264728739505,67.90777460320551,43.48020357518568,False,False,HOLD
2015-10-05,43.40486145019531,43.80065067373428,42.77159943141439,42.90352670965597,5424113,42.37854850769043,60.92322622299194,43.98881254868133,72.02074363053983,43.47930488493269,False,False,HOLD
2015-10-06,44.407527923583984,45.67405198073134,43.61594946426509,43.80065135106665,8280258,42.400189819335935,60.92322622299194,44.005232759461826,73.9837448065329,43.497215292933554,False,False,HOLD
2015-10-07,44.77692794799805,45.59489555677972,44.43391332527811,44.618615211853694,5196692,42.42102027893066,60.92322622299194,44.03549531587501,66.31580549286491,43.50905890333843,False,False,HOLD
